No.Dok.Impor;Tgl.Impor;Jenis Importasi;Port Of Entry;ID Importir;Nama Importir;Kategori Importir;Alamat;Kode Barang;Nama Barang;Kategori;Sub Kategori;Harga;Kuantitas; Nilai Barang ; Nilai Pabean ; Bea Masuk ; Nilai Impor ; PPn Impor ; PPh Impor ; Penerimaan Negara atas Impor ;;
US-2012-131359;30/10/2014;Umum Non Komersil;Colorado;FA-14230;Frank Atkinson;Merchant Importer;Denver;FUR-FU-10003026;Eldon Regeneration Recycled Desk Accessories, Black;Furniture;Furnishings;11.49;468; 5,376.38 ; 5,645.20 ; 225.81 ; 5,871.01 ; 146.78 ; 73.39 ; 445.97 ;;
US-2012-131359;30/10/2014;Umum Non Komersil;Colorado;FA-14230;Frank Atkinson;Merchant Importer;Denver;TEC-MA-10000597;Lexmark S315 Color Inkjet Printer;Technology;Machines;57.99;234; 13,570.60 ; 14,249.13 ; 569.97 ; 14,819.09 ; 370.48 ; 185.24 ; 1,125.68 ;;
US-2012-131359;30/10/2014;Umum Non Komersil;Colorado;FA-14230;Frank Atkinson;Merchant Importer;Denver;TEC-PH-10004531;OtterBox Commuter Series Case - iPhone 5 & 5s;Technology;Phones;82.96;585; 48,531.60 ; 50,958.18 ; 2,038.33 ; 52,996.51 ; 1,324.91 ; 662.46 ; 4,025.70 ;;
US-2012-131359;30/10/2014;Umum Non Komersil;Colorado;FA-14230;Frank Atkinson;Merchant Importer;Denver;TEC-CO-10001571;Sharp 1540cs Digital Laser Copier;Technology;Copiers;438.99;117; 51,362.06 ; 53,930.17 ; 2,157.21 ; 56,087.37 ; 1,402.18 ; 701.09 ; 4,260.48 ;;
US-2012-136427;20/06/2014;Sementara;Colorado;JM-16195;Justin MacKendrick;General Importer;Aurora;TEC-PH-10002070;Griffin GC36547 PowerJolt SE Lightning Charger;Technology;Phones;118.94;819; 97,415.14 ; 107,156.65 ; 2,143.13 ; 109,299.78 ; 546.50 ; 273.25 ; 2,962.88 ;;
US-2012-136987;11/04/2014;Umum Non Komersil;California;AR-10540;Andy Reiter;General Importer;Los Angeles;OFF-PA-10003127;Easy-staple paper;Office Supplies;Paper;50.76;234; 11,877.84 ; 12,471.73 ; 498.87 ; 12,970.60 ; 648.53 ; 648.53 ; 985.27 ;;
US-2012-136987;11/04/2014;Umum Non Komersil;California;AR-10540;Andy Reiter;General Importer;Los Angeles;TEC-CO-10001943;Canon PC-428 Personal Copier;Technology;Copiers;635.97;468; 297,633.02 ; 312,514.68 ; 12,500.59 ; 325,015.26 ; 16,250.76 ; 16,250.76 ; 24,688.66 ;;
US-2012-138716;17/09/2014;Sementara;Washington;CS-11845;Cari Sayre;Merchant Importer;Seattle;OFF-BI-10001628;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";Office Supplies;Binders;22.03;351; 7,733.23 ; 8,506.56 ; 170.13 ; 8,676.69 ; 43.38 ; 21.69 ; 235.21 ;;
US-2012-139675;13/03/2014;Umum Non Komersil;California;NF-18595;Nicole Fjeld;Sole Agent Importer;Chico;FUR-FU-10001979;Dana Halogen Swing-Arm Architect Lamp;Furniture;Furnishings;319.76;936; 299,295.36 ; 314,260.13 ; 12,570.41 ; 326,830.53 ; 8,170.76 ; 4,085.38 ; 24,826.55 ;;
US-2012-139675;13/03/2014;Umum Non Komersil;California;NF-18595;Nicole Fjeld;Sole Agent Importer;Chico;FUR-CH-10004063;Global Deluxe High-Back Manager's Chair;Furniture;Chairs;911.14;468; 426,411.65 ; 447,732.23 ; 17,909.29 ; 465,641.52 ; 11,641.04 ; 5,820.52 ; 35,370.85 ;;
US-2012-139759;25/08/2014;Umum Komersil;California;NL-18310;Nancy Lomonaco;Sole Agent Importer;Los Angeles;FUR-CH-10002774;Global Deluxe Stacking Chair, Gray;Furniture;Chairs;39.78;117; 4,654.73 ; 5,003.83 ; 250.19 ; 5,254.02 ; 157.62 ; 65.68 ; 473.49 ;;
US-2012-139759;25/08/2014;Umum Komersil;California;NL-18310;Nancy Lomonaco;Sole Agent Importer;Los Angeles;OFF-AP-10002765;Fellowes Advanced Computer Series Surge Protectors;Office Supplies;Appliances;101.96;468; 47,717.28 ; 51,296.08 ; 2,564.80 ; 53,860.88 ; 1,615.83 ; 673.26 ; 4,853.89 ;;
US-2012-140200;26/07/2014;Sementara;Arizona;CA-12775;Cynthia Arntzen;General Importer;Mesa;FUR-TA-10002356;Bevis Boat-Shaped Conference Table;Furniture;Tables;390.17;351; 136,947.92 ; 150,642.71 ; 3,012.85 ; 153,655.56 ; 768.28 ; 384.14 ; 4,165.27 ;;
US-2012-142811;02/04/2014;Umum Komersil;Arizona;JL-15850;John Lucas;General Importer;Mesa;TEC-PH-10003095;Samsung HM1900 Bluetooth Headset;Technology;Phones;82.80;585; 48,438.00 ; 52,070.85 ; 2,603.54 ; 54,674.39 ; 1,640.23 ; 683.43 ; 4,927.20 ;;
US-2012-144771;02/10/2014;Sementara;Oregon;CK-12205;Chloris Kastensmidt;General Importer;Hillsboro;FUR-FU-10000629;9-3/4 Diameter Round Wall Clock;Furniture;Furnishings;10.03;117; 1,173.74 ; 1,291.12 ; 25.82 ; 1,316.94 ; 6.58 ; 3.29 ; 35.70 ;;
US-2012-144771;02/10/2014;Sementara;Oregon;CK-12205;Chloris Kastensmidt;General Importer;Hillsboro;TEC-AC-10002323;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;Technology;Accessories;50.04;351; 17,564.04 ; 19,320.44 ; 386.41 ; 19,706.85 ; 98.53 ; 49.27 ; 534.21 ;;
US-2012-145422;03/12/2014;Umum Komersil;California;PW-19240;Pierre Wener;General Importer;San Francisco;FUR-BO-10002213;Sauder Forest Hills Library, Woodland Oak Finish;Furniture;Bookcases;356.50;351; 125,131.15 ; 134,515.99 ; 6,725.80 ; 141,241.78 ; 4,237.25 ; 1,765.52 ; 12,728.58 ;;
US-2012-146745;03/09/2014;Umum Komersil;California;AS-10630;Ann Steele;Sole Agent Importer;San Francisco;OFF-BI-10003274;Avery Durable Slant Ring Binders, No Labels;Office Supplies;Binders;4.37;234; 1,022.11 ; 1,098.77 ; 54.94 ; 1,153.71 ; 34.61 ; 14.42 ; 103.97 ;;
US-2012-146745;03/09/2014;Umum Komersil;California;AS-10630;Ann Steele;Sole Agent Importer;San Francisco;FUR-CH-10002372;Office Star - Ergonomically Designed Knee Chair;Furniture;Chairs;127.57;234; 29,850.91 ; 32,089.73 ; 1,604.49 ; 33,694.22 ; 1,010.83 ; 421.18 ; 3,036.49 ;;
US-2012-156496;10/08/2014;Umum Komersil;Oregon;WB-21850;William Brown;General Importer;Redmond;OFF-AP-10001469;Fellowes 8 Outlet Superior Workstation Surge Protector;Office Supplies;Appliances;129.47;468; 60,592.90 ; 65,137.36 ; 3,256.87 ; 68,394.23 ; 2,051.83 ; 854.93 ; 6,163.62 ;;
US-2012-156496;10/08/2014;Umum Komersil;Oregon;WB-21850;William Brown;General Importer;Redmond;TEC-PH-10004188;OtterBox Commuter Series Case - Samsung Galaxy S4;Technology;Phones;132.94;819; 108,881.14 ; 117,047.22 ; 5,852.36 ; 122,899.58 ; 3,686.99 ; 1,536.24 ; 11,075.59 ;;
US-2012-156496;10/08/2014;Umum Komersil;Oregon;WB-21850;William Brown;General Importer;Redmond;TEC-PH-10000576;AT&T 1080 Corded phone;Technology;Phones;434.37;468; 203,284.22 ; 218,530.54 ; 10,926.53 ; 229,457.07 ; 6,883.71 ; 2,868.21 ; 20,678.45 ;;
US-2012-156867;13/11/2014;Umum Komersil;Colorado;LC-16870;Lena Cacioppo;General Importer;Aurora;OFF-BI-10002794;"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";Office Supplies;Binders;33.88;351; 11,892.58 ; 12,784.53 ; 639.23 ; 13,423.75 ; 402.71 ; 167.80 ; 1,209.74 ;;
US-2012-156867;13/11/2014;Umum Komersil;Colorado;LC-16870;Lena Cacioppo;General Importer;Aurora;FUR-FU-10004006;Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting;Furniture;Furnishings;99.36;351; 34,875.36 ; 37,491.01 ; 1,874.55 ; 39,365.56 ; 1,180.97 ; 492.07 ; 3,547.59 ;;
US-2012-156867;13/11/2014;Umum Komersil;Colorado;LC-16870;Lena Cacioppo;General Importer;Aurora;TEC-AC-10001552;Logitech K350 2.4Ghz Wireless Keyboard;Technology;Accessories;232.90;702; 163,492.99 ; 175,754.97 ; 8,787.75 ; 184,542.71 ; 5,536.28 ; 2,306.78 ; 16,630.81 ;;
US-2012-158589;20/11/2014;Umum Komersil;California;KW-16570;Kelly Williams;General Importer;San Francisco;FUR-FU-10001546;Dana Swing-Arm Lamps;Furniture;Furnishings;29.04;351; 10,193.04 ; 10,957.52 ; 547.88 ; 11,505.39 ; 345.16 ; 143.82 ; 1,036.86 ;;
US-2012-159499;21/11/2014;Umum Non Komersil;Arizona;EM-14095;Eudokia Martin;Merchant Importer;Phoenix;OFF-LA-10003121;Canon 506;Office Supplies;Labels;11.52;585; 6,739.20 ; 7,076.16 ; 283.05 ; 7,359.21 ; 183.98 ; 91.99 ; 559.02 ;;
US-2012-159499;21/11/2014;Umum Non Komersil;Arizona;EM-14095;Eudokia Martin;Merchant Importer;Phoenix;TEC-AC-10002718;Belkin Standard 104 key USB Keyboard;Technology;Accessories;21.34;234; 4,994.50 ; 5,244.22 ; 209.77 ; 5,453.99 ; 136.35 ; 68.17 ; 414.29 ;;
US-2012-159499;21/11/2014;Umum Non Komersil;Arizona;EM-14095;Eudokia Martin;Merchant Importer;Phoenix;OFF-AP-10002867;Fellowes Command Center 5-outlet power strip;Office Supplies;Appliances;319.63;702; 224,381.66 ; 235,600.75 ; 9,424.03 ; 245,024.78 ; 6,125.62 ; 62.81 ; 18,612.46 ;;
US-2012-159513;02/04/2014;Umum Komersil;California;JD-15790;John Dryer;General Importer;Los Angeles;TEC-MA-10003329;Vtech AT&T CL2940 Corded Speakerphone, Black;Technology;Machines;68.98;351; 24,210.58 ; 26,026.37 ; 1,301.32 ; 27,327.69 ; 819.83 ; 341.60 ; 2,462.75 ;;
US-2012-160150;19/07/2014;Sementara;Arizona;TS-21085;Thais Sissman;General Importer;Phoenix;OFF-BI-10004352;Wilson Jones DublLock D-Ring Binders;Office Supplies;Binders;1.03;117; 119.93 ; 131.92 ; 2.64 ; 134.56 ; 0.67 ; 0.34 ; 3.65 ;;
US-2012-160563;20/10/2014;Umum Komersil;California;NS-18640;Novel Sulfurios;Merchant Importer;San Francisco;FUR-FU-10001731;Acrylic Self-Standing Desk Frames;Furnishings;Furniture;10.02;702; 7,034.04 ; 7,561.59 ; 378.08 ; 7,939.67 ; 238.19 ; 99.25 ; 715.52 ;;
US-2012-160563;20/10/2014;Umum Komersil;California;NS-18640;Novel Sulfurios;Merchant Importer;San Francisco;TEC-AC-10002567;Logitech G602 Wireless Gaming Mouse;Accessories;Technology;236.97;351; 83,176.47 ; 89,414.71 ; 4,470.74 ; 93,885.44 ; 2,816.56 ; 1,173.57 ; 8,460.87 ;;
US-2012-163279;22/03/2014;Umum Komersil;California;JD-16150;Justin Deggeller;Merchant Importer;San Diego;FUR-FU-10000747;Tenex B1-RE Series Chair Mats for Low Pile Carpets;Furniture;Furnishings;89.96;234; 21,050.64 ; 22,629.44 ; 131.47 ; 23,760.91 ; 712.83 ; 297.01 ; 2,141.31 ;;
US-2012-163279;22/03/2014;Umum Komersil;California;JD-16150;Justin Deggeller;Merchant Importer;San Diego;OFF-PA-10003127;Easy-staple paper;Office Supplies;Paper;101.52;468; 47,511.36 ; 51,074.71 ; 2,553.74 ; 53,628.45 ; 1,608.85 ; 670.36 ; 4,832.94 ;;
US-2012-163279;22/03/2014;Umum Komersil;California;JD-16150;Justin Deggeller;Merchant Importer;San Diego;TEC-PH-10001795;ClearOne CHATAttach 160 - speaker phone;Technology;Phones;1484.98;351; 521,226.58 ; 560,318.57 ; 28,015.93 ; 588,334.50 ; 17,650.03 ; 7,354.18 ; 53,020.14 ;;
US-2012-164448;31/10/2015;Umum Non Komersil;California;DK-12835;Damala Kotsonis;Merchant Importer;Salinas;OFF-BI-10002949;Prestige Round Ring Binders;Office Supplies;Binders;7.73;234; 1,808.35 ; 1,898.77 ; 75.95 ; 1,974.72 ; 49.37 ; 24.68 ; 150.00 ;;
US-2012-164448;31/10/2015;Umum Non Komersil;California;DK-12835;Damala Kotsonis;Merchant Importer;Salinas;OFF-EN-10002600;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2;Office Supplies;Envelopes;9,75;585; 5,703.75 ; 5,988.94 ; 239.56 ; 6,228.50 ; 155.71 ; 77.86 ; 473.13 ;;
US-2012-164448;31/10/2015;Umum Non Komersil;California;DK-12835;Damala Kotsonis;Merchant Importer;Salinas;OFF-BI-10003708;"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";Office Supplies;Binders;24.80;585; 14,508.00 ; 15,233.40 ; 609.34 ; 15,842.74 ; 396.07 ; 198.03 ; 1,203.44 ;;
US-2012-164448;31/10/2015;Umum Non Komersil;California;DK-12835;Damala Kotsonis;Merchant Importer;Salinas;OFF-LA-10003510;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;Office Supplies;Labels;413.42;1638; 677,181.96 ; 711,041.06 ; 28,441.64 ; 739,482.70 ; 8,487.07 ; 9,243.53 ; 56,172.24 ;;
US-2012-165743;20/11/2014;Umum Non Komersil;Colorado;MM-18055;Michelle Moray;General Importer;Aurora;OFF-BI-10001982;Wilson Jones Custom Binder Spines & Labels;Office Supplies;Binders;1.90;351; 665.50 ; 698.77 ; 27.95 ; 726.72 ; 18.17 ; 9.08 ; 55.20 ;;
US-2012-165743;20/11/2014;Umum Non Komersil;Colorado;MM-18055;Michelle Moray;General Importer;Aurora;OFF-BI-10001758;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;Office Supplies;Binders;3.61;702; 2,535.62 ; 2,662.41 ; 106.50 ; 2,768.90 ; 69.22 ; 34.61 ; 210.33 ;;
US-2012-165743;20/11/2014;Umum Non Komersil;Colorado;MM-18055;Michelle Moray;General Importer;Aurora;FUR-BO-10002268;Sauder Barrister Bookcases;Furniture;Bookcases;139.76;702; 98,114.33 ; 103,020.04 ; 4,120.80 ; 107,140.85 ; 2,678.52 ; 1,339.26 ; 8,138.58 ;;
